Fecha,Título,Enlace,Fuente,Cobertura,Término,Adjetivos,Idioma,Sentimiento,Palabras Clave,Categoría,Dominio Limpio,Visitas_Mensuales,Reach estimado
30/10/2025,Trump reduce a la mitad los aranceles al fentanilo a China tras una reunión 'increíble' con Xi,https://news.google.com/rss/articles/CBMitgFBVV95cUxQVmx0eHNJQTlPenBQU21DeTJtOGRBT2w1TXdKd1h4N2RER29NdnA1c2EtSUFoY2EyeElROGJFZXJfczQwUlk0ZF81MmxvbkY0VWMyb0xCZDJDTFg1ZE9QeW1xanJOZzRCMVNYYi1YSGlKdnRlQ3FpamwtbkxjUjZZRnJhUmU2ek1tdlh5VXRsV2VqS0ZJQ2RjLTAzRFpmdlNnR1RRdGZrU0M0a01wNXFOdmFvZWRyQQ?oc=5,forbes.com.mx,Estados Unidos,Aranceles,['increíble'],Español,Positiva,"aranceles, arancel, fentanilo","Exterior, Seguridad, Economía",forbes.com.mx,,
30/10/2025,Trump reduce al 10 % los aranceles para China por el fentanilo tras reunión con Xi Jinping,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPSHdBRksyclVRbUlFa3BmVG1YVkZUZDZfY3BJOVlwWFh5QnNWaTRoanZsY3hYNVdldFRfaFBWYnJwMm5kVDZ6TTJMYTdlcm8ycnVpVzRSekpBRUVBRjZ3Z1Z5dmlTV0R2RXRrOGF4NnA1OGlZLXN3VG55eTF2N296Xy1JZWN4ZEdZVzhBczRCdHA5WDl6NUU0LWw2clNSVHUwbDRfa0FLUXo4MUZtVWdZRFM5VzFMWjVGVko0bXo4OWtfT05iRk5sR18yQ2pmZFpNUTJLSXQ2bVg2dFUzenJrY1lB0gHnAUFVX3lxTE0xbGpjY0N1a2duQUI5cDdqR2RQUHBTczltMFpoRFVoeEpZRXlPbUFSNUlaUHBpZmo1a2pjZ2RDbFB4Z182Z2U0SHRsYThFN3JBSUVmWTdjTGpXbUZ6Xzk3UW55WmdXdVM1bWFOVWlFdzZZM3ZFR3dFQXJ2UXk4U1ZGcXhQaHJXLWNCU3BJdFFseTZWUlVseWpOUE9Ta0NRUEpJVjJhd0ZXck56Z293QUE2UExXeURDTUZVT0NfbkxhYVA2enZKZWRRMjNTRDJkTWNIY1dVbHdQZS0wdjdBd0ZiajU4ZTZxZw?oc=5,informador.mx,Estados Unidos,Aranceles,[],Español,Positiva,"aranceles, arancel, fentanilo","Exterior, Seguridad, Economía",informador.mx,12670000,8393.242418
30/10/2025,Trump reduce los aranceles a China en un acuerdo con Xi sobre fentanilo y tierras raras,https://news.google.com/rss/articles/CBMirwFBVV95cUxObUxDNmxVNGVDR3Y4NVh3c1NTQkNHTnBGNVZNcXRkR0hLYUtpWXVRMTM0TERiQmRvNFNNRTdGdTI5aVRtZ29ybkJhNk1LZjI0Rl91dGhjWnRSVl9oTmFic3d1RXplNExxUUtsS3poblI1UDE5Q01ldEVjOEExdzkxcnliUE9wZFdKaFFlazBrTXY1SEFnTXA4TWtlc3RGcWtVNDVXY0xpUC1yNzFoOUlr?oc=5,forbes.com.mx,Estados Unidos,Aranceles,['raras'],Español,Positiva,"aranceles, arancel, fentanilo","Exterior, Seguridad, Economía",forbes.com.mx,,
30/10/2025,Trump reduce los aranceles a China tras reunirse con Xi Jinping en Corea del Sur,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPckk0NWFvRURWY2RTdzBWQW5ZNG9iblZaT0d6UnBQT3duNlhkZzZ5clA2WHltMHItUTBSUnlMVnIyUzBlVndMSmo2RXUtTmhrRkRFYXk1bWxZOEVYc0xmTWxMNUtHMHNRUVNRbWdLZGxPbHdMUWVaVlJyNGNNMnFyOXBPdUJuY3BWbURmMGlFb0d4bnhFYnZXLU9GT19fSWJ1UW43QnVEZTVRQVNkYU5fMTFfd1o2cmZZM3VCeTNhLVBiTm5nX2FJQXlQaTVpZ1JKLWVRUFRsSXVEUdIB2gFBVV95cUxPckk0NWFvRURWY2RTdzBWQW5ZNG9iblZaT0d6UnBQT3duNlhkZzZ5clA2WHltMHItUTBSUnlMVnIyUzBlVndMSmo2RXUtTmhrRkRFYXk1bWxZOEVYc0xmTWxMNUtHMHNRUVNRbWdLZGxPbHdMUWVaVlJyNGNNMnFyOXBPdUJuY3BWbURmMGlFb0d4bnhFYnZXLU9GT19fSWJ1UW43QnVEZTVRQVNkYU5fMTFfd1o2cmZZM3VCeTNhLVBiTm5nX2FJQXlQaTVpZ1JKLWVRUFRsSXVEUQ?oc=5,proceso.com.mx,Estados Unidos,Aranceles,[],Español,Positiva,"aranceles, arancel","Exterior, Economía",proceso.com.mx,7531000,6886.005142
30/10/2025,Trump reduce los aranceles para los productos chinos al 47 %,https://news.google.com/rss/articles/CBMilgFBVV95cUxPNE1aVG9ieDlLQWJFVVlNdEZVYlQ2cWVxTVdObmJ6dTRMWk5lYjVFcXhtSlhwMXEzUDZMNlRBazBSSno0cEFyZFVHVkU4dTVUR2NLSmJMX0tFOEZYRmI0Sy1sU09GTGhKQV94MTRJb0ZSM3FUZFhteTlCbGdPLVpIZ2t1QVY4VXo5bDFGSjVtaUt5Ul90TWc?oc=5,cnnespanol.cnn.com,Estados Unidos,Aranceles,['chinos'],Español,Positiva,"aranceles, arancel","Exterior, Economía",cnnespanol.cnn.com,27670000,23272.75173
30/10/2025,Trump y Xi acuerdan prolongar tregua comercial y reducir los aranceles sobre el fentanilo,https://news.google.com/rss/articles/CBMizwFBVV95cUxNaEFPVmlEWVFuTUNMWjRwSWhXMTNnZF8yRDQ5ZTdVdVByUXBYQXduRy1Hd19RMXlERDZQTS1oV3ZzTldnV3lIZ2JMWm93U0dsdkRkU2x4LUZMUnJSdlJrRW9MeW4tSmRtUmNfV2pLdDI4bXA0SkFYTFRHczE2QkJpQlktNWtzMllkeGZGX21MNEIwZWVMaDJOZk5ZQlg0STFqTGltUHdiOVN1VWVGRWdsNnFKbFAyQUV4NGxHZzl3SlpXU1kwSEZKeHJ0SjcxUWvSAeMBQVVfeXFMT3VTZEZkb2FLTHFqU19iZFB4NEZrZmlYZFVEM2JNM0xZaDMtLU9kSzBaQ0dUOG5NVmh0TzNweVlueXBVOEdGZkliUGRhbjlCbXJ3ZGlhZUxWWXhiRkRQNUFHYzFyRmk5U2VWSmVjNEE4aGR1MjVmaEZsdTg1OEFwdy1MNjYyWldFeC13VGNmT0xwdDNTN3o4b1p0ZWkwMUFoTHcwNnEyMzBTeW9leVJkall0c0VMRG4zOFZmUG05bFVKVHFabXUtV2FPeFVaUk4takxPaEg0QUQ2N3lLOTh1OGprOGM?oc=5,bloomberglinea.com,Asia,Aranceles,['comercial'],Español,Positiva,"aranceles, arancel, fentanilo","Exterior, Seguridad, Economía",bloomberglinea.com,,
30/10/2025,Trump y Xi acuerdan rebajar aranceles y reactivar comercio tras reunión,https://news.google.com/rss/articles/CBMinAFBVV95cUxQbmhhLUhNdnFXX3YxUVhuMG5fSXJxel9FT3VLTG1Jcl9kcndqX3AwRUV0TkZ2bE5qYnNiN0R0bTNhR0ZPVVB3c25BdzRJNUVISjNVZ0wyTGxKZE1JdGt1YUNNalVwS1otaDFWT3Zta0JXWENod0NTMG5wZ05qbjZwaE5lVnBFWkhEUFFGWkdoUEkxNkpsYzBRbER6NGfSAZwBQVVfeXFMUGVabV96Vm5aOUZ5UzVCUDlhbGtNclFOa0lqSU9jZ3ViWnZwbFNlYmdDSjVINE5URkN0d1BlME5wY2lwRkVoLV9hRlJzY2R6REF5X0hJY3hSYmpFRzczdDd5VmtUMThkQmkzaURhNlV4OWtiZUhQcVo1RG1VRnczamNMMFRYX0xjazd4amR0clJRS0pwTHVjcU9JSldJ?oc=5,milenio.com,Asia,Aranceles,[],Español,Positiva,"aranceles, arancel","Exterior, Economía",milenio.com,21118000,21941.81867
30/10/2025,Trump y Xi alcanzan un acuerdo sobre tierras raras y aranceles en su reunión en Corea del Sur,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOYjFlUFZVX1NOTmxEbVFxdkFJaU9DbndETmFZVUNXTFJZU3dPTlgyY05ScF9qZlpkbldlcFBsU2h2Wk9SaWVFU2dYa2JYdDBYcUl2N2plZ2V5Z0hRcnJva3NsdEFXWGF0SzloU0p6Rll1cmY3aVdzcGlWczNOOHVRTktyWktIcDZzT1RSS2l4YVduclVpNnVTRnF5MmFBVzlkZVpNQ2xSSFhwYWZzRV9wSHk2OWNmOEt6NU9haVdkRjdtRkXSAdcBQVVfeXFMT0paSEFwNTd3aXZoYjBVdm55d2lPcGtIQmx5VmtEREdIdV81U3NSc0J4YU9BOGpqdWZKdnpRWEJPTVlLSXlxaTRfaEFfMDNTSHpvQ3l4LV9MajhmTThQdUxoNmgxajZJcWY0Sm4yX2RDT0t5OXFzZG52VUFDMlVxckF6blBUUTJZM3ZKTzZqOUl4d1Z3TEdCTmFvTEgxeUlsYXppYWxpeE5hWm1rN3hUZjA1d3N5Wjg1MlBHYjFkbGpvallaQU16cGhsREtHUVgyYWJrUHVCMmc?oc=5,elpais.com,Asia,Aranceles,['raras'],Español,Positiva,"aranceles, arancel","Exterior, Economía",elpais.com,12543910,12520.20946
30/10/2025,Trump y Xi suavizan guerra: EU baja aranceles y China retrasa límite a tierras raras,https://news.google.com/rss/articles/CBMiugFBVV95cUxQbGt0U0o4Z1A3aTVmeEJXSTJIclRsRU1aMjVnSms4b1ZXd2RWemMyMV9TX1RINWNQOVNSWjZTM2NrMF9IamMwTjFUakhkWTlMZTQ0Q2Y3MThtUkc0aThvU2xESGR6UHVmNENfQW1hWHJyeVlMYTVEclhyNUtyV0VjdHJybnJuLVdQWUZHR2VXQ2tjQ1dKbFcydnR1X3RmRmVoaTIyZzI1YlkzSjF3M0tIT3hzTFNuZlZhSXc?oc=5,sinembargo.mx,Estados Unidos,Aranceles,"['aranceles', 'límite', 'raras']",Español,Positiva,"aranceles, arancel","Exterior, Economía",sinembargo.mx,3615000,3045.314517
30/10/2025,Volkswagen entra en números rojos en 3T por los aranceles de EU y problemas en Porsche,https://news.google.com/rss/articles/CBMixAFBVV95cUxQa1c2OTNDUmtldUpnR1RKX1pVSFZvU3FvVWgzX0lUSDZzZWVRLTlBVURmcUFGSnM5LU95TllWcTU0TFo3cXNzZElSb0hYMTRGUzRqSGQtNlI2QXJIZGhsQzRHOXNueEtWSjdrYktYOGJBZzZHSnRlUTlZMjZDNjhFLURJRmdKX2pLQjdrSXd2RmpjcGNlaWFnanVUeEFrVnVFVDZnWk4xdGlOUk5Kd3VWM0FtV2hGODJJTmE2WnhrWENTNFdR0gHKAUFVX3lxTFBTaDU1SkJyZHJFSWI4dWs3dW9uNkhiNkdEcUtxZzJVY21KOVhkb1lBcnV0ODk2WWU2VlJhNm1KOVd1T0NTdWZiTjRWb25wN3Bwdmo2Z2k0M3NnQ2xobzlUdEhSVDRQcHlFZUg0WGxtYTdRZ3hhRi1nU1NWbThKX3RyTkd6b082QXVQa0p2TVFwd2NyaFQ0eXZUZzRzNTk5R2xBYU1SWjFadTFYR0pOZHRmZEdHT252MnlnRnVsSTRFUjJLNG9haFV4cGc?oc=5,eleconomista.com.mx,Europa,Aranceles,['rojos'],Español,Negativa,"problema, aranceles, arancel","Exterior, Economía",eleconomista.com.mx,7531000,6311.960637
30/10/2025,Banco central de Canadá sufre las primeras pérdidas de su historia,https://news.google.com/rss/articles/CBMirwFBVV95cUxOcElqcG4yMTVlNW9XX3YtdW1JWXBFNjhfVXc1YmlTU3RSNjZEQlBLZDFJaDRMWW9tTzEtRmllSHFFdE9LQ2FGYkhWaEk5SnpyVEt3bXR1LUxYbmgzb1BJRlk3bE9QaUkxMFVST2ZNQlVwSTF4TVlNazBpeHZxdEFtYVFLdnpvdzRpYmt5dGR5RjJUbjA2NWItYUVHWUdmVm4wS04tNjkydFNuY05VMks00gGvAUFVX3lxTE5wSWpwbjIxNWU1b1dfdi11bUlZcEU2OF9VdzViaVNTdFI2NkRCUEtkMUloNExZb21PMS1GaWVIcUV0T0tDYUZiSFZoSTlKenJUS3dtdHUtTFhuaDNvUElGWTdsT1BpSTEwVVJPZk1CVXBJMXhNWU1rMGl4dnF0QW1hUUt2em93NGlia3l0ZHlGMlRuMDY1Yi1hRUdZR2ZWbjBLTi02OTJ0U25jTlUySzQ?oc=5,excelsior.com.mx,Canadá,Banco Central,"['central', 'primeras']",Español,Negativa,,"Exterior, Economía",excelsior.com.mx,18760000,15380.47379
30/10/2025,Banco Central Europeo mantiene los tipos de interés en 2%; inflación continúa estable,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOUzdIVHJ5U2tSTGRHbUFaS205MTg5dmZ3eE03YUxUZ1JybHdmSDN2aWpYdllFTDdHajh5SklwZVlxakZidmhMQVB3TGhYSS1BamNXYmFYcHRlZUYyWWVyTnVNNm90dGVIRDJLN2Q2UWNlaWpkOEN1WV80dDV0R1FXQUM2YUpUS3B5aWpaendmS0RlQ3UzV0xkSl9kanp2RUliSUgyUnZvTzB4WmNCM2RGT3EwdjlMWWhQSFFkeFlJSWLSAdQBQVVfeXFMUEpqNFB2ckdXOU92d2NWX1BBdW1Fdlc0LWhaNWlOa2xUNDJqMlVCWVFmZTNJclhXVHpnVVN4bXktYzQ3WEZtNFA1cVlMcDBRSWZDYWtVR1BSZTRHblNoZ2FTb25qZ1loUjJXei0zakE5QlJMU210ZElJUTNnaTlHeTdLZEJENmRYWUc3MTZSYXlOYzJxRTBHUldpTUxidlNzMTZBRS10bHZRVlRuY2MyRnFvQkdweWg1bVJUV29vczFmcWFuUS1kdktVdzBHbVRIb2plRzU?oc=5,eluniversal.com.mx,Europa,Banco Central,['estable'],Español,Positiva,,Economía,eluniversal.com.mx,43440000,50943.03709
30/10/2025,Cuál es el plan del Banco Central Argentino para empezar a comprar reservas y qué va a pasar con el dólar,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNaUU2cWhTeW5GQTl0dmZZaXlxYWQ4NU0wNkplVW5WTW9EYTBMbHFhQy1fd2tqNl9OMUFaYWRaNUFyd2ZpVlN6LWlwbWFmNEIxVmk2S2wtVndUT18tTDdjSzlfWGR2TmFxQk9WcmU4T3F5T2s3TnVlS0dHTUVGMWNWSXV6LVM2T01ObTkzOEVFajlyYUpHYlFWdDlPbVozbW8taUx1NXNVVGVNR2ZCY2hNbnh3VFRBWmJjZ3hoZ2xXTWpjTlpWejdoOGtFN0ttYWUzNk5VYkxpc9IB8gFBVV95cUxQbXc0MkdQNlJ5TnRhcmRZdm5RN2VqQWxoVVdLVDVreHZTcm9MS01GT2RFdWo5R2xRQmgtYXpRWWlQZVhpaHZscmppVjR5VjB4M2QzaFFNRmx4M2t3TFVTQmV3dWV3TEptTUctN3Z3aWtQWmM2TlpoQUszZi1TN1EzV1BZNmlfMnZGMzdtbFRnX0R2MkdyRVRfUG9obllGN2N5YU4zcTUxNlFtVzJDNFBmYzViNnpNbWt5Ri14TGhuYWQ1a1FGaFdjM0pEd0tlOHRpYkNOLU0tTDFzVHNHSnlFTnR5Wng3TG5vLXp3b3FKeXVIUQ?oc=5,infobae.com,Latinoamérica,Banco Central,[],Español,Neutral,,Economía,infobae.com,43217020,36687.79319
30/10/2025,Construcción industrial en Querétaro desacelera su marcha en 2025,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOLXpiWVhlVVFyNHl4Wm5XbVhQUV9uMWEtRVFkZnk4T2VqOVA0UHUxVFFXYjdaN1hES2IwbWdiWHJGZXY0N1ZKVnlmWXpkbVoybndvaUUySnVjVlVNRGtiRG44QjFkRndFVGtJVWwyQWVBd2RIRTZVenVqcHNueW1vbDZKeW9tVHp6V2YtU0RLc0lJQUY2a3BtclE5TVY4cC1xVXpQSi12QWgxdFpnclNVamJhaFRuNkY0aEJreHVfd1BvWWh6T2FKMTMwZThTV0cxdHhJ?oc=5,realestatemarket.com.mx,Querétaro,Construcción,['industrial'],Español,Negativa,,Interior,realestatemarket.com.mx,66307,51.53155262
30/10/2025,EE.UU. aplaza conversaciones sobre tasas portuarias a China y se centra en construcción naval,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQSTRqS1F1RElscTlLSk82bzl0eThyclZZNmUtbzlVRnNSMWg0WWRNUTlCOWF0cTR4MDE0cFE2RVZSaGh0OHlsdTRxekxaaTNNM242WXBneXktYnFsdlBYN2NZZ3RTajQ1N0puRTNnaEYwREtyOTI2RE9kS2wzakM0ODRGX01peERhTWJSZUU4VHZTU2NlYWR6X1JrVkttc1VxNHh1RXVEaHdMc0NRTkRlODRVTXp5Ri1QaS03eV9rdlE0bG9QZ2tFd21JbFphanlLVzNhVFc4TUUxVEpa0gHwAUFVX3lxTE4xLVplVExhc2dJNVdKOWNmcl9PdDF4ZnhMTkxHejR6MTVBTzZCWjVvSF9WdktlWU55ZzVrblJOZXlTeFlNXzcxRndLU1M3dHgzaTJsdVpHbHAtODR1NEJBNjlYVjB1YnpiWmFBQmlFaWJqWUlDaEc4VG5KTm9XY2UwZXI2b3AwbTNYSG5IYmxMOVFsaDE4MW1Ob2xiNlI5N1dXUkx5RTJ3T3pOTFlyZ2NCcF9zY1NYZGJXQ0VJU2dTaF92MjdraWNUcXRhYjBSLVd1R1pSYnpHRzUwVjFXdHl2a0ZEblZoajRjdGJOYkZRXw?oc=5,bloomberglinea.com,Estados Unidos,Construcción,"['portuarias', 'naval']",Español,Neutral,,Exterior,bloomberglinea.com,,
30/10/2025,El Gobierno federal anuncia construcción de 200 centros para cuidado infantil en 2026,https://news.google.com/rss/articles/CBMivAFBVV95cUxPQTJpSEpvUFh4bzNYdGR5YWN2OEkwNVJicHlrWGhBRE5zMEZzMGpabjRnam9OYVhzcXEzZG1GN0tHcmdJNnZTZ0p5S2U5SHpQSkkyYzFQRjhFTGN1Z3pmTXp0cmQtd1FoT2pYaTJHU25hNThtZkZFRGxJdDhRc2toRGdKQURJX05QLU9CTC1ycUZfUUV1SlFYYXhpN2VxM1l4aEtOaEMybFd0elFkQjdIam1DQzQ3aXk2SGlhYg?oc=5,sinembargo.mx,Nacional,Construcción,"['federal', 'infantil']",Español,Positiva,anuncia construcción,Otros,sinembargo.mx,3615000,2792.283183
30/10/2025,Fibra Uno reporta incremento de 7.1 % en ingreso operativo neto en tercer trimestre,https://news.google.com/rss/articles/CBMimgFBVV95cUxPSGUzOGQyaVhXVTU5ODZfT3VCdjNCVlo1aDkzaVFTa2oxSGFhZVlmZEhnMlJXTUtCY3ROeFU2U2NfaDhUdTEwRzI0bldzT1hIRHBpU2Z0R2tUUHZlZk14dk1TcVRPbHp0V3NLYnk2WXhhZG5jUllld1oxYUFzU0JlaEhnY1NvTXIxYXJOOU4yN29BeU5FWUpqQ1FB0gGaAUFVX3lxTE0tMUVzMFFkOHRRYnplY20xS2tZN3ctOTA5WndIY3ZYQ2pmeDRTRllTMUwwWE1Jd1ZCN3ljUDBXWDBhVmZJX0dMNlotSzcya1RITkZ0dl9SYXNFV0xtNE5pa09sT0hTYUg2V0J0SGM0bllYanlBMW5MLUx3d0sza3YxNTlUZkIwQ1dNbDQ5Q0lWdmpWemhFdXktd1E?oc=5,milenio.com,Nacional,Fibra,"['operativo', 'neto', 'tercer']",Español,Positiva,,Otros,milenio.com,21118000,14112.78079
30/10/2025,Detrás del nuevo hub logístico e industrial de Mazatlán,https://news.google.com/rss/articles/CBMirwFBVV95cUxQRWl6MUZWNjRaTk40NGtjZTF0QlhZOTdzZzJqOE5jRG5vSjdiUmZMSlA1ZlFsTDJVOE54WVFkblY1WTh4S1E4R1BYMFhqM2ZtTVhEMEFYV2M0ZDRIVkZzb1RIRlhNSTJpNUx4dXM5LWt0azBVY2FkVTNwcGMtN3JjTFpTNWZIdEplbnB1dHhCOFFoNDh5RGdqcFFkc011VG1udkoxTVppdDdzVExXeTRN?oc=5,thelogisticsworld.com,Sinaloa,Logística,"['nuevo', 'logístico', 'industrial']",Español,Positiva,,Otros,thelogisticsworld.com,,
30/10/2025,La Fed recorta la tasa de interés de referencia 25 puntos por segunda vez al hilo,https://news.google.com/rss/articles/CBMitwFBVV95cUxQVV9aOWRxa0htZU1sc1g3UEJrN3RhWU4xXzBodllPVDlUVDJpYUZfLVdPd181eTNjaTNlVkhhSjBUM2F4SGx4MzdBVmJOUlZodkxKejg1WGZFckZoWDNvSnJZS3JrRWFZSVJVYmtiVTc0MHY0cy1Fc2dfSTdSTmIwamFtR2RrSUZPZkZOclFrMktDdjB6WUVNUUwxR0lyd28zLUhZZlpZemRIMjY3d0FTVng4TVBjRDQ?oc=5,sinembargo.mx,Estados Unidos,Reserva federal,['segunda'],Español,Neutral,,"Exterior, Economía",sinembargo.mx,3615000,3257.898626
30/10/2025,"Oro, platino y paladio suben más de 2% tras rebaja de tasas de la Fed y acuerdo Trump-Xi",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOejRJU21QU1VMVVJXNU1qNkMzLW5xYWN5eXFoWGhoUXNjUkVoMTR0R3Zmd3RQYlhfUElja1NWeld0ZkxCVk12N2hmTktCNGRLN20xZ1ItcFRXSE1CUnJhUUhzSWUtV2NudnF4eGZGcWVWNFYxNlVpLXdpWUdjQllUcEUxckVBeUR0UnN2ODN5c0cxQTVyTmxoZlN1TFEybE9rT2NRQzZCbjZXTmZpSTZuOXBTSExvdzMxaE1fS0VSRFXSAcYBQVVfeXFMUEt5Wk9XMUgyUE04WGEyMldyMm5TWnotYncydUZZUldDek9CUGJHbWJhcVZPc3lMeEtKMTU2enIzMHJzbFdoX3BIOE9sTURkM1VTc29ZcEZUTWh1VWdzUU9BdjRBUW4wN2F3NXAwcUhTaWdQOWF0NDd6Sm1UUFB5Z3dWYXVEdkctVVhFczdzajBTZXh4T1hIV0pvUnFQNUktWW52YnlFdWJoSGN3NXp2X0FUWHhKOFJpRjFXQ1FTejJXenFoWndB?oc=5,eleconomista.com.mx,Estados Unidos,Reserva federal,[],Español,Neutral,,Exterior,eleconomista.com.mx,7531000,8009.869754
30/10/2025,Wall Street cerró mixto tras la Fed,https://news.google.com/rss/articles/CBMikwFBVV95cUxNcy1EcFVXZ3BGQjV0bjJ5ekwyZTB2NFQ3S1otcDRhR04ybnFIRlVfLXdRWlVjbmNYankyN1NieGxJNmhsMGZLajVKajRNMjdyNjM2aUxNT3llcjNVZDEwdkhPa2FZU3JwempoWjM2QzNKcDJFbDRoeVZlbkxBVlZVOHFDS1R3OXdyOVRiNEt4b2hDM03SAZgBQVVfeXFMTlVQREpZcFpscHFCZDI4S0hXdFk5WkxEUGVUdlFoUHZXakFhRFh4QUVDaDlocG1nWkFfUjVKSm5KVlVvU0tuX0lGSkdvYkJCdVFDa2x2ODUzYmgxRWxVb29ndmZCX19UWi1LT3RGYlN4ZThDZjN0UHl2ZlZxQjVoS2dhdHh1S2FzWDQtM2ttZ2lMYXJZVS1idnI?oc=5,eleconomista.com.mx,Estados Unidos,Reserva federal,['mixto'],Español,Neutral,,Exterior,eleconomista.com.mx,7531000,6021.15333
30/10/2025,El sector industrial en México tiene caída trimestral y frena a la economía nacional en el tercer trimestre,https://news.google.com/rss/articles/CBMiygFBVV95cUxOMTZRMDdoLXJlTi04a0lCejFua0s4ZkRVN2xEM3RVQUZ5bmU2M3BTSmwya25mOE4zakVlbHlqOGtVX0RjWkJ3cDVqOG1JNElaX0g0NjlVR1BJRDhEWEtLRWF3eWlXdzBSNFozbHlCQi13U3lobExCdjFnbmo3dktkd0Y4LWNDV3FyVXhCalNzS2ZWMWNjNUh0Z09rX0J3c28xZnYtNjk0dmdvcWN3Wk52ZHE5eFRoN1IxaDl1dXlzWUpHM0NyQlhTVjFn?oc=5,realestatemarket.com.mx,Nacional,Sector Industrial,"['industrial', 'tercer']",Español,Negativa,,Economía,realestatemarket.com.mx,66307,70.02999685
30/10/2025,"El Banco de Japón mantiene sin cambios las tasas de interés, con dos votos en contra",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQOUh5Z2pZcW45anJVUURoRVJzY0RvRGczbFV0cURJODR5LTRJaG9jYVNVb1pMVzJsT2lVZFJhODRmczhLaGRCMkttaElFd29Ba2pCdUxEWTVNU1I1TndYRjF4RXItLURrRy03NzdoZUpJWDlfangyWlE0OTd1M3lJNUlyejhtdTZyYjJWaXp6YnpxNW1WRkEtWmY1Z09rWDYtcE80Q0QzQlZOWHRBN0lyak9ZRGM5WV9ZeHJPQUxCVFRfd9IB1gFBVV95cUxPdHRsQ19EdlFzYmNGSS03c3pJT0dLZ2ZXNXJ0SGt4bW5MSUo4bklkNHhSQzkzd3R6UTBWdGVtdlhRRGlqb3VGSkJDZlZCVEZWLUcybDZRaVhQZWJWRE1sNURuYkxyUl9saUpLdy1DVzhBWE5oZV9CUkZ0QmROSXJTb3lRZUU1MmZENmpkbnh3RlBQT0FFeElGZVhWVXlOZ2xqbGYyZzdQdVIzSE0zbm5LZ0NYal84NVdkUVRWajF2dnozQmJCcTBZaDJ5c2FqN2F5Qko0ZGh3?oc=5,bloomberglinea.com,Asia,Tasas de interés,[],Español,Neutral,,Economía,bloomberglinea.com,,
30/10/2025,El Banco Central Argentino se prepara para tomar una medida clave que busca bajar las tasas de interés en pesos,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPenpHd1FTaEI3OU80MC0xeHNHSDhRSTlJMWNqQTc0VjR3a3h1bU9fMXhBQXBNbFNfQXRJZ091ajd3UEVMb3dxUHdma0Z4cUpDYzFIbGFENkdRNmszMW11VWx5eWZ2QllFRWpWWndvbTNHc3YwSzF1STZxNE00dFQ3dGpINDhkdmkzNlV5VWpzRVY5c2hrZjdDbHpTOHA3TnNLbk50TGNCR1lfMWxNY1ppeHpEMzVuOFJESnNjdE9OaUxscHM5ZGMxTjVBX2FhYXVVVUxV0gHuAUFVX3lxTE9oZHR6eDVhU0dSWkhybEFtSnZ2U2l0elZ3OElRVW8wNWNjdmdVajZmWmYwN0xJdHdqM29NQzFQVEFLUlF4dFU3RlMxbkp1R25fMVpyRmhheTFSNF9kZHl3NHgzQnhCcGRaUmJjMjVhczBjdVJBNjBxbGpFQnFNSWdTeHlsWV9JR0k5Zm1xNmlwWjNNajFmWjJxU1NzMlQ0dTlGVFpsa0h0WUxZZWlIVlM5dFJPbTZ6SVVUUTY1X3pldGZ4bHhRcXlhNEVDVVdqV0RsZEZ1cEFha29VcFhvdy1mQllhTERQSUR2WVlaVXc?oc=5,infobae.com,Latinoamérica,Tasas de interés,[],Español,Neutral,,Economía,infobae.com,43217020,47943.96969
30/10/2025,La Fed recorta las tasas de interés por segunda vez este año en EE.UU.,https://news.google.com/rss/articles/CBMijgFBVV95cUxPSFZEM1libGpNSmtjVDkzcWg1M0VyS1RjTVBlelhPZDV3akhlekVXNWQ4Y2hjdDhqWWgyYWJFYld4MU56V2xQeUJaY3VScUJrSW9KTUZVZ3NWSEprWm5GUl8tbzI4V2M3RnU0WVNDY0ZEWXplMy1DVjJfYlBkMVBnZkpxRkF1RFJTX2RacXFR?oc=5,cnnespanol.cnn.com,Estados Unidos,Tasas de interés,['segunda'],Español,Neutral,,"Exterior, Economía",cnnespanol.cnn.com,27670000,21965.29576
